prev_open,prev_high,prev_low,prev_close,prev_volume,close_lag_2,close_lag_3,close_lag_5,close_lag_10,volume_lag_2,volume_lag_3,volume_lag_5,volume_lag_10,return_1d_lag,sma_5,sma_10,sma_20,volume_sma_5,volume_sma_10,volume_sma_20,volatility_5d,volatility_20d,d,close
52117.67,52530.0,50901.9,51552.6,60758.05,52119.71,49133.45,48577.79,46420.42,85743.64,88813.27,73735.48,115499.86,-0.01088091242257494,49858.93,48293.345,42824.2595,77689.72,84030.18600000002,85798.6845,1866.904317057803,6392.219542285986,2021-02-19 01:00:00,55906.0
51552.61,56368.0,50710.2,55906.0,79659.78,51552.6,52119.71,47911.1,44807.58,60758.05,85743.64,79398.16,97154.18,0.08444578934913083,51324.572,49241.903000000006,43906.4155,78874.58,80446.17799999999,85537.18950000001,3087.334223916962,6691.559594225966,2021-02-20 01:00:00,55841.19
55906.0,57700.46,53863.93,55841.19,80948.21,55906.0,51552.6,49133.45,47969.51,79659.78,60758.05,88813.27,89561.08,-0.0011592673416090937,52910.590000000004,50345.264,45043.826,79184.59,78825.581,86147.486,2928.1953496221577,6690.1216588790885,2021-02-21 01:00:00,57408.57
55841.19,58352.8,55477.59,57408.57,58166.71,55841.19,55906.0,52119.71,47287.6,80948.21,79659.78,85743.64,85870.04,0.02806852790923675,54565.614,51289.17,46237.936,73055.278,75686.144,84919.9075,2577.150913320498,6657.46101450355,2021-02-22 01:00:00,54087.67
57412.35,57508.47,47622.0,54087.67,134019.43,57408.57,55841.19,51552.6,47153.69,58166.71,80948.21,60758.05,63768.1,-0.05784676399359889,54959.206000000006,51969.177,47169.00749999999,82710.436,80501.08300000001,87718.046,2238.2045314109787,6367.536755933643,2021-02-23 01:00:00,48891.0
54087.67,54183.59,44892.56,48891.0,169375.03,54087.67,57408.57,55906.0,48577.79,134019.43,58166.71,79659.78,73735.48,-0.09607864417158285,54426.886,52142.908,47732.613999999994,104433.83200000001,91061.776,92147.58099999999,3310.5730170513807,5963.803310452226,2021-02-24 01:00:00,49676.2
48891.0,51374.99,46988.69,49676.2,91881.21,48891.0,54087.67,55841.19,47911.1,169375.03,134019.43,80948.21,79398.16,0.016060215581599868,53180.926,52252.748999999996,48369.591,106878.11799999999,92876.34900000002,92137.6045,3756.951305331065,5404.102527311312,2021-02-25 01:00:00,47073.73
49676.21,52041.73,46674.34,47073.73,83310.67,49676.2,48891.0,57408.57,49133.45,91881.21,169375.03,58166.71,88813.27,-0.05238866902057715,51427.433999999994,52169.012,48808.7655,107350.61000000002,93267.6,92969.07149999999,4222.141041726217,4872.644438783093,2021-02-26 01:00:00,46276.87
47073.73,48424.11,44106.78,46276.87,109423.2,47073.73,49676.2,54087.67,52119.71,83310.67,91881.21,134019.43,85743.64,-0.016927912871998907,49201.094,51883.354,49163.262,117601.90800000001,95328.59300000001,93502.36600000001,3052.7558285308605,4367.512999465469,2021-02-27 01:00:00,46106.43
46276.88,48394.0,45000.0,46106.43,66060.83,46276.87,47073.73,48891.0,51552.6,109423.2,83310.67,169375.03,60758.05,-0.0036830494370082567,47604.846000000005,51282.026,49528.799000000006,104010.188,93360.312,92587.2235,1599.652655744139,3710.678423877408,2021-02-28 01:00:00,45135.66
46103.67,46638.46,43000.0,45135.66,83055.37,46106.43,46276.87,49676.2,55906.0,66060.83,109423.2,91881.21,79659.78,-0.021054980834560366,46853.778000000006,50640.332,49466.8385,86746.25600000001,95590.044,89810.115,1721.752462164447,3775.8872990556956,2021-03-01 01:00:00,49587.03
45134.11,49790.0,44950.53,49587.03,85086.11,45135.66,46106.43,47073.73,55841.19,83055.37,66060.83,83310.67,80948.21,0.09862202081458427,46835.944,50008.435,49625.169,85387.236,96132.677,88289.4275,1685.2845794937252,3707.187772161116,2021-03-02 01:00:00,48440.65
49595.76,50200.0,47047.6,48440.65,64221.06,49587.03,45135.66,46276.87,57408.57,85086.11,83055.37,109423.2,58166.71,-0.02311854531315949,47109.328,49268.381,49806.8225,81569.314,94459.962,86642.7715,1837.497045091317,3544.1244482601574,2021-03-03 01:00:00,50349.37
48436.61,52640.0,48100.71,50349.37,81035.91,48440.65,49587.03,46106.43,54087.67,64221.06,85086.11,66060.83,134019.43,0.03940326977445596,47923.828,48562.460999999996,49925.815500000004,75891.856,96746.882,86216.513,2235.6998989621275,3519.053385548538,2021-03-04 01:00:00,48374.09
